id,name,tags,ingredients,ingredients_quantity,processed_ingredients
810,Risotto al Mascognaz,"['Piatto da preparare', 'Vegetariano', 'Novità e scelti per te', 'Primo']","Dado vegetale fatto da noi, Vino bianco, Sale marino  grosso iodato, Cipolla tritata, Granarolo burro italiano 200 g, Formaggio grattugiato fresco, Riso Carnaroli classico Cavalieri d'Italia","20gr, 10ml, 5gr, 5gr, 10gr, 20gr, 100gr","dado vegetale, vino, sale, cipolla, burro, formaggio, riso carnaroli"
154,Risotto al radicchio,"['Piatto da preparare', 'Vegetariano', 'Primo']","Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia, Vino rosso, Radicchio rosso tondo julienne, Formaggio grattugiato fresco, Cipolla tritata, Granarolo burro italiano 200 g, Sale marino  grosso iodato","20gr, 100gr, 10ml, 30gr, 20gr, 5gr, 10gr, 5gr","dado vegetale, riso carnaroli, vino, radicchio, formaggio, cipolla, burro, sale"
865,Risotto con salsiccia,"['Carne', 'Piatto da preparare', 'Primo']","Dado vegetale fatto da noi, Salsiccia di suino tagliata, Vino bianco, Sale marino  grosso iodato, Cipolla tritata, Granarolo burro italiano 200 g, Formaggio grattugiato fresco, Riso Carnaroli classico Cavalieri d'Italia","20gr, 50gr, 10ml, 5gr, 5gr, 10gr, 20gr, 100gr","dado vegetale, salsiccia suino, vino, sale, cipolla, burro, formaggio, riso carnaroli"
462,Risotto con zucchine,"['Piatto da preparare', 'Vegetariano', 'Primo']","Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia, Formaggio grattugiato fresco, Granarolo burro italiano 200 g, Cipolla tritata, Sale marino  grosso iodato, Vino bianco, Zucchine cubettate","20gr, 100gr, 20gr, 10gr, 5gr, 5gr, 10ml, 80gr","dado vegetale, riso carnaroli, formaggio, burro, cipolla, sale, vino, zucchine"
97,Risotto mazzancolle e zucchine,"['Piatto da preparare', 'Pesce', 'Primo']","Olio extra vergine di oliva, Sale marino fino iodato, Aglio a fette, Zucchine cubettate, Mazzancolla tropicale, Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia, Granarolo burro italiano 200 g, Vino bianco","5ml, 2gr, 5gr, 70gr, 80gr, 20gr, 100gr, 10gr, 10ml","olio oliva, sale, aglio, zucchine, mazzancolla tropicale, dado vegetale, riso carnaroli, burro, vino"
811,Risotto pere e gorgonzola,"['Piatto da preparare', 'Vegetariano', 'Primo']","Dado vegetale fatto da noi, Pere coscia, Gorgonzola dop cubetti, Vino bianco, Sale marino  grosso iodato, Cipolla tritata, Granarolo burro italiano 200 g, Formaggio grattugiato fresco, Riso Carnaroli classico Cavalieri d'Italia","20gr, 0.5unit, 25gr, 10ml, 5gr, 5gr, 10gr, 20gr, 100gr","dado vegetale, pere coscia, gorgonzola, vino, sale, cipolla, burro, formaggio, riso carnaroli"
866,Risotto zucca e speck,"['Carne', 'Piatto da preparare', 'Primo']","Cipolla tritata, Formaggio grattugiato fresco, Zucca cubettata, Dado vegetale fatto da noi, Sale marino  grosso iodato, Granarolo burro italiano 200 g, Vino bianco, Speck julienne, Riso Carnaroli classico Cavalieri d'Italia","5gr, 20gr, 60gr, 20gr, 5gr, 10gr, 10ml, 20gr, 100gr","cipolla, formaggio, zucca, dado vegetale, sale, burro, vino, speck, riso carnaroli"
148,Riso venere con verdure cubettate e basilico,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Riso venere, Olio extra vergine di oliva, Sale marino  grosso iodato, Sale marino fino iodato, Basilico Italia, Carote e zucchine cubettate","90gr, 5ml, 9gr, 2gr, 2gr, 100gr","riso venere, olio oliva, sale, sale, basilico, carote zucchine"
672,Roast-beef con rucola e scaglie di formaggio stagionato,"['Carne', 'Schiscetta', 'Secondo', 'Piatti estivi']","Sale marino fino iodato, Limone da spremere (1 limone contiene circa 40ml di succo), Olio extra vergine di oliva, Rucola, Scaglie di formaggio stagionato, Roast beef","2gr, 4ml, 5ml, 10gr, 20gr, 1unit","sale, limone limone, olio oliva, rucola, formaggio, roast beef"
216,Rondelle di melanzane cotte in padella,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Olio extra vergine di oliva, Sale marino fino iodato, Prezzemolo Italia, Melanzane tagliate a rondelle","5ml, 2gr, 2gr, 100gr","olio oliva, sale, prezzemolo, melanzane tagliate"
632,Rotolini di zucchine con ricotta e crudo,"['Carne', 'Piatto da preparare', 'Antipasto']","Zucchine a fette per rotolini (4pz x20gr), Sale marino fino iodato, Ricotta fresca artigianale mista vaccina bufala, Pepe nero macinato, Prosciutto crudo di Parma  affettato","80gr, 2gr, 40gr, 1gr, 40gr","zucchine rotolini pz xgr, sale, ricotta mista bufala, pepe, prosciutto crudo"
1183,Salame di cioccolato,"['Piatto da preparare', 'Dessert', 'Dolce']","Biscotti Petit, Dischetti cioccolato fondente extra, Granarolo burro italiano 200 g, Zucchero a velo, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","250gr, 220gr, 200gr, 70gr, 2unit","biscotti, dischetti fondente, burro, zucchero velo, uova all'aperto ogm, "
920,Salmone affumicato con erba cipollina,"['Pesce', 'Antipasto', 'Piatti estivi']","Quarto di Limone, Erba cipollina, Olio extra vergine di oliva, Salmone affumicato","1unit, 1gr, 3ml, 50gr","quarto limone, erba cipollina, olio oliva, salmone"
214,Salsiccia e funghi,"['Carne', 'Piatto da preparare', 'Secondo']","Prezzemolo Italia, Salsiccia luganica, Sale marino fino iodato, Funghi Champignon crema affettati, Olio extra vergine di oliva, Aglio a fette","2gr, 130gr, 5gr, 50gr, 4ml, 2gr","prezzemolo, salsiccia, sale, funghi champignon crema affettati, olio oliva, aglio"
1342,Saltimbocca di vitello con speck e salvia,"['Carne', 'Piatto da preparare', 'Novità e scelti per te', 'Secondo']","Speck a fette, Salvia fresca, Vino bianco, Sale marino fino iodato, Olio extra vergine di oliva, Fettine di fesa di vitello per scaloppe","10gr, 2gr, 10ml, 2gr, 5ml, 120gr","speck, salvia, vino, sale, olio oliva, fesa vitello scaloppe"
409,Scaloppine di pollo al limone,"['Carne', 'Piatto da preparare', 'Secondo']","Farina di grano tenero ""00"", Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Limone da spremere (1 limone contiene circa 40ml di succo), Filetti di pollo per scaloppe","20gr, 2gr, 2gr, 5ml, 10ml, 120gr","farina grano, prezzemolo, sale, olio oliva, limone limone, filetti pollo scaloppe"
411,Scaloppine di pollo al vino bianco,"['Carne', 'Piatto da preparare', 'Secondo']","Filetti di pollo per scaloppe, Olio extra vergine di oliva, Sale marino fino iodato, Prezzemolo Italia, Farina di grano tenero ""00"", Vino bianco","120gr, 5ml, 2gr, 2gr, 20gr, 10ml","filetti pollo scaloppe, olio oliva, sale, prezzemolo, farina grano, vino"
181,Scaloppine di vitello al limone,"['Carne', 'Piatto da preparare', 'Secondo']","Limone da spremere (1 limone contiene circa 40ml di succo), Olio extra vergine di oliva, Sale marino fino iodato, Farina di grano tenero ""00"", Fettine di fesa di vitello per scaloppe, Prezzemolo Italia","10ml, 5ml, 2gr, 20gr, 120gr, 2gr","limone limone, olio oliva, sale, farina grano, fesa vitello scaloppe, prezzemolo"
1177,Sgombro fresco pescato intero cotto al forno,"['Piatto da preparare', 'Pesce', 'Grigliata', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Sgombro eviscerato","2gr, 5ml, 1unit","sale, olio oliva, sgombro"
1039,Spaghetti aglio olio e peperoncino,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Novità e scelti per te', 'Primo']","Formaggio Grattugiato Fresco, Prezzemolo Italia, Sale marino fino iodato, Peperoncino frantumato, Aglio a fette, Sale marino  grosso iodato, Olio extra vergine di oliva, Spaghetti","5gr, 2gr, 2gr, 1gr, 5gr, 9gr, 30ml, 100gr","formaggio, prezzemolo, sale, peperoncino, aglio, sale, olio oliva, spaghetti"
72,Spaghetti alla carbonara,"['Carne', 'Piatto da preparare', 'Primo']","Sale marino  grosso iodato, Olio extra vergine di oliva, Pepe nero macinato, Spaghetti, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Guanciale cubettato, Pecorino romano grattugiato, Formaggio grattugiato fresco","9gr, 5ml, 1gr, 90gr, 1unit, 30gr, 10gr, 10gr","sale, olio oliva, pepe, spaghetti, uova all'aperto ogm, , guanciale, pecorino, formaggio"
617,Spaghetti alla carbonara di zucchine,"['Piatto da preparare', 'Vegetariano', 'Primo']","Spaghetti, Formaggio Grattugiato Fresco, Pepe nero macinato, Olio extra vergine di oliva, Sale marino fino iodato, Pecorino romano grattugiato, Zucchine cubettate, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","90gr, 10gr, 1gr, 5ml, 9gr, 10gr, 80gr, 1unit","spaghetti, formaggio, pepe, olio oliva, sale, pecorino, zucchine, uova all'aperto ogm, "
377,Spaghetti ciliegini e basilico,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Spaghetti, Sale marino  grosso iodato, Olio extra vergine di oliva, Sale marino fino iodato, Cipolla tritata, Basilico Italia, Pomodori ciliegini lavati, Formaggio Grattugiato Fresco","90gr, 9gr, 5ml, 3gr, 3gr, 2gr, 100gr, 5gr","spaghetti, sale, olio oliva, sale, cipolla, basilico, pomodori ciliegini, formaggio"
378,Spaghetti con ciliegini olive taggiasche e origano,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Aglio a fette, Spaghetti, Olio extra vergine di oliva, Origano essiccato, Sale marino fino iodato, Pomodori ciliegini lavati, Olive taggiasche, Sale marino  grosso iodato, Formaggio Grattugiato Fresco","2gr, 90gr, 5ml, 1gr, 3gr, 80gr, 10gr, 9gr, 5gr","aglio, spaghetti, olio oliva, origano, sale, pomodori ciliegini, olive, sale, formaggio"
1374,Spaghetti con crema di zucchine e salmone,"['Piatto da preparare', 'Pesce', 'Novità e scelti per te', 'Primo']","Spaghetti, Sale marino  grosso iodato, Sale marino fino iodato, Olio extra vergine di oliva, Zucchine cubettate, Salmone affumicato julienne","90gr, 9gr, 2gr, 5ml, 100gr, 40gr","spaghetti, sale, sale, olio oliva, zucchine, salmone"
577,Spaghetti quadrati con ciliegini e stracciatella,"['Piatto da preparare', 'Vegetariano', 'Primo']","Spaghetti quadrati, Pomodori ciliegini lavati, Sale marino  grosso iodato, Olio extra vergine di oliva, Sale marino fino iodato, Basilico Italia, Formaggio Grattugiato Fresco, Aglio, Stracciatella Artigianale","90gr, 80gr, 9gr, 5ml, 3gr, 2gr, 5gr, 3gr, 50gr","spaghetti quadrati, pomodori ciliegini, sale, olio oliva, sale, basilico, formaggio, aglio, stracciatella"
75,Spaghetti vongole veraci,"['Piatto da preparare', 'Pesce', 'Primo']","Prezzemolo Italia, Spaghetti, Vino bianco, Olio extra vergine di oliva, Sale marino  grosso iodato, Pepe nero macinato, Aglio a fette, Vongole veraci","2gr, 90gr, 20ml, 5ml, 9gr, 1gr, 2gr, 200gr","prezzemolo, spaghetti, vino, olio oliva, sale, pepe, aglio, vongole veraci"
807,Spaghetto quadrato cacio e pepe,"['Piatto da preparare', 'Vegetariano', 'Primo']","Spaghetti quadrati, Sale marino  grosso iodato, Cacio e pepe","90gr, 5gr, 50gr","spaghetti quadrati, sale, cacio pepe"
1160,Special hamburger,"['Carne', 'Piatto da preparare', 'Pizze e panini']","Rucola, Stracciatella Artigianale, Hamburger di manzo da 150 g, Birra artigianale Hopart, Birra artigianale Reset, Birra artigianale Seta, Birra artigianale Orange Bock, Pane per hambuger al sesamo, Pomodori secchi","5gr, 60gr, 150gr, 1unit, 1unit, 1unit, 1unit, 1unit, 20gr","rucola, stracciatella, hamburger manzo, birra hopart, birra reset, birra seta, birra bock, pane hambuger sesamo, pomodori secchi"
359,Spiedini di pollo con salsiccia e peperoni,"['Carne', 'Piatto da preparare', 'Grigliata', 'Secondo']","Spiedino di pollo, Sale marino fino iodato","250gr, 3gr","spiedino pollo, sale"
943,Spiedino di Gamberoni Argentini,"['Piatto da preparare', 'Pesce', 'Grigliata', 'Secondo', 'Antipasto']","Olio extra vergine di oliva, Code di gambero argentino","5ml, 125gr","olio oliva, code gambero argentino"
435,Spinaci freschi cotti in padella,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Spinaci feschi mondati, Olio extra vergine di oliva","150gr, 3ml","spinaci feschi, olio oliva"
413,Straccetti di pollo con peperoni julienne,"['Carne', 'Piatto da preparare', 'Secondo']","Straccetti  di pollo, Olio extra vergine di oliva, Sale marino fino iodato, Prezzemolo Italia, Peperoni tagliati a filetti, Cipolla affettata","100gr, 5ml, 2gr, 2gr, 50gr, 10gr","straccetti pollo, olio oliva, sale, prezzemolo, peperoni tagliati filetti, cipolla"
1399,Straccetti di pollo gratinati,"['Carne', 'Piatto da preparare', 'Secondo']","Olio extra vergine di oliva, Gratinatura, Straccetti  di pollo","5ml, 30gr, 150gr","olio oliva, gratinatura, straccetti pollo"
784,Tagliata di scamone alle erbe aromatiche,"['Carne', 'Piatto da preparare', 'Secondo']","Olio extra vergine di oliva, Cuore di scamone  alle erbe aromatiche","5ml, 1unit","olio oliva, scamone erbe aromatiche"
813,Tagliata di scamone con rucola e pomodorini,"['Carne', 'Piatto da preparare', 'Secondo']","Sale marino fino iodato, Cuore di scamone, Rucola, Pomodori ciliegini, Olio extra vergine di oliva","2gr, 150gr, 15gr, 50gr, 5ml","sale, scamone, rucola, pomodori ciliegini, olio oliva"
1413,Tartare di tonno,"['Piatto da preparare', 'Pesce', 'Antipasto', 'Piatti estivi']","Limone da spremere (1 limone contiene circa 40ml di succo), Pepe nero macinato, Sale marino fino iodato, Olio extra vergine di oliva, Tonno pinne gialle tritato a coltello","5ml, 0.5gr, 1gr, 5ml, 100gr","limone limone, pepe, sale, olio oliva, tonno"
1621,"Tartare di tonno con pomodorini, olive e capperi","['Piatto da preparare', 'Pesce', 'Novità e scelti per te', 'Antipasto']","Pepe nero macinato, Sale marino fino iodato, Limone da spremere (1 limone contiene circa 40ml di succo), Pomodori ciliegini lavati, Capperi e olive taggiasche, Olio extra vergine di oliva, Tonno pinne gialle tritato a coltello","0.5gr, 0.5gr, 5ml, 30gr, 10gr, 1.5ml, 100gr","pepe, sale, limone limone, pomodori ciliegini, capperi olive, olio oliva, tonno"
1178,test ricetta,,"Pomodori ciliegini, Stracciatella Artigianale","50gr, 120gr","pomodori ciliegini, stracciatella"
869,Torta di mele,"['Piatto da preparare', 'Dessert', 'Dolce']","Lievito biologico per dolci a base di cremor tartaro  senza fosfati, Mela Golden, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Limone, Zucchero semolato bianco, Granarolo burro italiano 200 g, Farina di grano tenero ""00""","1unit, 3unit, 4unit, 1unit, 150gr, 200gr, 200gr","lievito dolci base cremor tartaro fosfati, mela golden, uova all'aperto ogm, , limone, zucchero, burro, farina grano"
1184,Torta pasqualina con ricotta e spinaci,"['Piatto da preparare', 'Vegetariano', 'Secondo', 'Antipasto']","Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Ricotta vaccina granarolo, Pasta sfoglia decongelata cruda, Olio extra vergine di oliva, Sale marino fino iodato, Parmigiano Reggiano, Spinaci feschi mondati","5unit, 350gr, 375gr, 5ml, 5gr, 50gr, 500gr","uova all'aperto ogm, , ricotta, pasta sfoglia cruda, olio oliva, sale, parmigiano reggiano, spinaci feschi"
1067,Torta ricotta e scaglie di cioccolato,"['Piatto da preparare', 'Dessert', 'Dolce']","Ricotta vaccina granarolo, Dischetti cioccolato fondente extra, Burro 125 g, Lievito biologico per dolci a base di cremor tartaro  senza fosfati, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Zucchero semolato bianco, Farina di grano tenero ""00""","200gr, 100gr, 1unit, 1unit, 3unit, 170gr, 200gr","ricotta, dischetti fondente, burro, lievito dolci base cremor tartaro fosfati, uova all'aperto ogm, , zucchero, farina grano"
1135,"Torta salata con zucchine, porri e ricotta","['Piatto da preparare', 'Vegetariano', 'Secondo', 'Antipasto']","Olio extra vergine di oliva, Sale marino fino iodato, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Ricotta vaccina granarolo, Zucchine cubettate, Porro a rondelle, Pasta sfoglia decongelata cruda","5ml, 5gr, 1unit, 250gr, 250gr, 250gr, 250gr","olio oliva, sale, uova all'aperto ogm, , ricotta, zucchine, porro, pasta sfoglia cruda"
628,Tortiglioni alla Gricia,"['Carne', 'Piatto da preparare', 'Primo']","Tortiglioni, Sale marino  grosso iodato, Pepe nero macinato, Pecorino romano grattugiato, Olio extra vergine di oliva, Guanciale cubettato","80gr, 9gr, 1gr, 15gr, 5ml, 30gr","tortiglioni, sale, pepe, pecorino, olio oliva, guanciale"
163,Tortiglioni al ragù di carne,"['Carne', 'Piatto da preparare', 'Primo']","Olio extra vergine di oliva, Sale marino fino iodato, Sale marino  grosso iodato, Pepe nero macinato, Vino rosso, Tortiglioni, Passata di pomodoro, Trito per soffritto, Carne trita (bovino-suino), Formaggio Grattugiato Fresco","5ml, 2gr, 9gr, 1gr, 10ml, 90gr, 90gr, 9gr, 45gr, 5gr","olio oliva, sale, sale, pepe, vino, tortiglioni, pomodoro, trito soffritto, carne trita bovinosuino, formaggio"
417,Tortiglioni con ragù artigianale pronto,"['Carne', 'Piatto da preparare', 'Primo']","Tortiglioni, Sale marino  grosso iodato, Ragù di carne artigianale pronto al consumo, Formaggio Grattugiato Fresco","80gr, 9gr, 100gr, 5gr","tortiglioni, sale, ragù carne, formaggio"
381,Tortiglioni pasta di salsiccia e zafferano,"['Carne', 'Piatto da preparare', 'Primo']","Tortiglioni, Sale marino  grosso iodato, Zafferano fili, Sale marino fino iodato, Panna da cucina, Pasta di salsiccia, Formaggio Grattugiato Fresco","90gr, 9gr, 0.05unit, 2gr, 80ml, 30gr, 5gr","tortiglioni, sale, zafferano, sale, panna, pasta salsiccia, formaggio"
627,Tortilla di patate,"['Piatto da preparare', 'Vegetariano', 'Secondo']","Patate cubettate small, Sale marino fino iodato, Olio extra vergine di oliva, Pepe nero macinato, Cipolla affettata, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","100gr, 3gr, 5ml, 1gr, 40gr, 2unit","te, sale, olio oliva, pepe, cipolla, uova all'aperto ogm, "
1197,Tortino di pesce spada,"['Piatto da preparare', 'Pesce', 'Secondo']","Impasto per tortino di spada, Olio extra vergine di oliva","175gr, 5ml","impasto tortino spada, olio oliva"
1408,Tortino di zucchine vegetariano,"['Piatto da preparare', 'Vegetariano', 'Secondo']","Pane grattugiato, Sale marino fino iodato, Cipolla rossa, Olio extra vergine di oliva, Formaggio grattugiato fresco, Ricotta vaccina granarolo, Zucchine per tortino vegetariano, Pomodori datterini","20gr, 1gr, 5gr, 2ml, 10gr, 20gr, 100gr, 20gr","pane, sale, cipolla, olio oliva, formaggio, ricotta, zucchine tortino vegetariano, pomodori"
520,Totani julienne saltati in padella,"['Piatto da preparare', 'Pesce', 'Secondo', 'Antipasto']","Olio extra vergine di oliva, Fettine di totani puliti, Limone da spremere (1 limone contiene circa 40ml di succo)","5ml, 100gr, 5ml","olio oliva, totani puliti, limone limone"
16,Trofie fresche al pesto artigianale,"['Piatto da preparare', 'Vegetariano', 'Primo']","Trofie fresche, Pesto artigianale, Formaggio Grattugiato Fresco, Sale marino  grosso iodato","100gr, 40gr, 5gr, 9gr","trofie, pesto, formaggio, sale"
